Date,Anomaly
1987-09-01,0.30083333333333334
1987-10-01,0.31416666666666665
1987-11-01,0.32416666666666666
1987-12-01,0.3433333333333333
1988-01-01,0.36000000000000004
1988-02-01,0.3658333333333334
1988-03-01,0.3925
1988-04-01,0.40750000000000003
1988-05-01,0.4191666666666667
1988-06-01,0.425
1988-07-01,0.41500000000000004
1988-08-01,0.42333333333333334
1988-09-01,0.42250000000000004
1988-10-01,0.42500000000000004
1988-11-01,0.4158333333333333
1988-12-01,0.4025
1989-01-01,0.3658333333333333
1989-02-01,0.3541666666666667
1989-03-01,0.33749999999999997
1989-04-01,0.3258333333333333
1989-05-01,0.30416666666666664
1989-06-01,0.2866666666666667
1989-07-01,0.2816666666666667
1989-08-01,0.275
1989-09-01,0.27499999999999997
1989-10-01,0.27166666666666667
1989-11-01,0.2733333333333334
1989-12-01,0.2833333333333334
1990-01-01,0.30666666666666664
1990-02-01,0.3133333333333333
1990-03-01,0.3491666666666667
1990-04-01,0.3741666666666667
1990-05-01,0.4008333333333333
1990-06-01,0.41500000000000004
1990-07-01,0.42500000000000004
1990-08-01,0.4275
1990-09-01,0.42166666666666663
1990-10-01,0.43
1990-11-01,0.45
1990-12-01,0.45166666666666666
1991-01-01,0.4533333333333333
1991-02-01,0.46166666666666667
1991-03-01,0.43
1991-04-01,0.42250000000000004
1991-05-01,0.41416666666666674
1991-06-01,0.4266666666666666
1991-07-01,0.43166666666666664
1991-08-01,0.4366666666666667
1991-09-01,0.445
1991-10-01,0.4375
1991-11-01,0.4283333333333333
1991-12-01,0.4175
1992-01-01,0.4191666666666667
1992-02-01,0.41333333333333333
1992-03-01,0.42250000000000004
1992-04-01,0.40416666666666673
1992-05-01,0.39749999999999996
1992-06-01,0.3775
1992-07-01,0.3491666666666666
1992-08-01,0.3233333333333333
1992-09-01,0.2916666666666667
1992-10-01,0.26916666666666667
1992-11-01,0.2483333333333333
1992-12-01,0.24
1993-01-01,0.2325
1993-02-01,0.23
1993-03-01,0.22083333333333335
1993-04-01,0.22250000000000003
1993-05-01,0.21916666666666665
1993-06-01,0.22
1993-07-01,0.23083333333333333
1993-08-01,0.2366666666666667
1993-09-01,0.24916666666666668
1993-10-01,0.2658333333333333
1993-11-01,0.26833333333333337
1993-12-01,0.26916666666666667
1994-01-01,0.25999999999999995
1994-02-01,0.23166666666666666
1994-03-01,0.22583333333333333
1994-04-01,0.2325
1994-05-01,0.23500000000000001
1994-06-01,0.245
1994-07-01,0.24916666666666668
1994-08-01,0.255
1994-09-01,0.2683333333333333
1994-10-01,0.2833333333333334
1994-11-01,0.3125
1994-12-01,0.3275
1995-01-01,0.35333333333333333
1995-02-01,0.4116666666666666
1995-03-01,0.4291666666666667
1995-04-01,0.4375
1995-05-01,0.4375
1995-06-01,0.44083333333333335
1995-07-01,0.45583333333333337
1995-08-01,0.4791666666666667
1995-09-01,0.48500000000000004
1995-10-01,0.48500000000000004
1995-11-01,0.4875
1995-12-01,0.4808333333333334
1996-01-01,0.45916666666666667
1996-02-01,0.4366666666666667
1996-03-01,0.42583333333333334
1996-04-01,0.4124999999999999
1996-05-01,0.41250000000000003
1996-06-01,0.3983333333333334
1996-07-01,0.38749999999999996
1996-08-01,0.3808333333333333
1996-09-01,0.36999999999999994
1996-10-01,0.35083333333333333
1996-11-01,0.3458333333333334
1996-12-01,0.35000000000000003
1997-01-01,0.34833333333333333
1997-02-01,0.3383333333333334
1997-03-01,0.35000000000000003
1997-04-01,0.3541666666666667
1997-05-01,0.35916666666666663
1997-06-01,0.38083333333333336
1997-07-01,0.3858333333333333
1997-08-01,0.38749999999999996
1997-09-01,0.4141666666666666
1997-10-01,0.44999999999999996
1997-11-01,0.46916666666666673
1997-12-01,0.4875
1998-01-01,0.5158333333333334
1998-02-01,0.5525
1998-03-01,0.5625
1998-04-01,0.59
1998-05-01,0.6158333333333333
1998-06-01,0.6308333333333332
1998-07-01,0.6541666666666667
1998-08-01,0.6749999999999999
1998-09-01,0.6658333333333334
1998-10-01,0.6491666666666667
1998-11-01,0.6341666666666667
1998-12-01,0.6341666666666667
1999-01-01,0.6233333333333333
1999-02-01,0.61
1999-03-01,0.5866666666666666
1999-04-01,0.5566666666666666
1999-05-01,0.525
1999-06-01,0.49750000000000005
1999-07-01,0.47000000000000003
1999-08-01,0.44166666666666665
1999-09-01,0.435
1999-10-01,0.4266666666666667
1999-11-01,0.4191666666666667
1999-12-01,0.41
2000-01-01,0.3975
2000-02-01,0.38833333333333336
2000-03-01,0.4025
2000-04-01,0.42166666666666663
2000-05-01,0.4258333333333333
2000-06-01,0.42416666666666664
2000-07-01,0.4266666666666666
2000-08-01,0.43166666666666664
2000-09-01,0.43416666666666665
2000-10-01,0.43166666666666664
2000-11-01,0.4266666666666666
2000-12-01,0.41250000000000003
2001-01-01,0.42416666666666664
2001-02-01,0.41500000000000004
2001-03-01,0.41583333333333333
2001-04-01,0.4108333333333334
2001-05-01,0.4275
2001-06-01,0.43916666666666665
2001-07-01,0.4566666666666667
2001-08-01,0.465
2001-09-01,0.47333333333333333
2001-10-01,0.4891666666666667
2001-11-01,0.5216666666666667
2001-12-01,0.5483333333333333
2002-01-01,0.5666666666666667
2002-02-01,0.5875
2002-03-01,0.6116666666666667
2002-04-01,0.6141666666666666
2002-05-01,0.6216666666666667
2002-06-01,0.6258333333333334
2002-07-01,0.6275000000000001
2002-08-01,0.6291666666666667
2002-09-01,0.6341666666666667
2002-10-01,0.64
2002-11-01,0.63
2002-12-01,0.6208333333333332
2003-01-01,0.6233333333333334
2003-02-01,0.6183333333333333
2003-03-01,0.5983333333333333
2003-04-01,0.5991666666666666
2003-05-01,0.5941666666666666
2003-06-01,0.5874999999999999
2003-07-01,0.5824999999999999
2003-08-01,0.59
2003-09-01,0.5966666666666667
2003-10-01,0.6116666666666667
2003-11-01,0.6108333333333333
2003-12-01,0.6291666666666668
2004-01-01,0.6216666666666666
2004-02-01,0.6283333333333333
2004-03-01,0.6349999999999999
2004-04-01,0.6391666666666667
2004-05-01,0.6225
2004-06-01,0.6175
2004-07-01,0.6
2004-08-01,0.5866666666666667
2004-09-01,0.575
2004-10-01,0.5641666666666667
2004-11-01,0.5758333333333333
2004-12-01,0.5599999999999999
2005-01-01,0.5725
2005-02-01,0.5666666666666668
